pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
ZBN19981119_0059-4-9,ZBN19981119_0059,4,real,"In 1975 , Indonesia invaded East Timor , the former colony of Portugal , and annexed East Timor into Indonesia 's territory a few weeks later .",Indonesia invaded the Portuguese colony in 1975 and annexed East Timor after several weeks .,"in 1975 , indonesia invade east timor , the former colony of portugal , and annex east timor into indonesia 's territory a few week later .",indonesia invade the portuguese colony in 1975 and annex east timor after several week .,0.52,12,26-14 14-7 15-8 16-9 17-10 3-0 4-1 0-5 1-6 10-4 8-2 12-3 24-13 ,{},{},{},{},{},{},{}
ZBN19981210_0108-4-36,ZBN19981210_0108,4,real,He said these economic reforms are critical to the objectives of restoring the economy and achieving a sustainable level of economic growth .,He said that economic reform was decisive to economic recovery and development .,he say these economic reform be critical to the objective of restore the economy and achieve a sustainable level of economic growth .,he say that economic reform be decisive to economic recovery and development .,0.6666666666666667,10,22-12 3-3 4-4 5-5 0-0 1-1 6-6 20-8 21-11 11-9 7-7 ,{},{},{},{},{},{},{}
groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700-21-4,groups.google.com_greenpartycn_d6c87f9f9950da31_CMN_20060214_106700,21,real,"Some related department passed on a message to Wang Peirong and her family members through another person , and asked them to pay attention to their security .",Relevant departments told Wang Peirong and her family to be careful of safety .,"some related department pass on a message to wang peirong and her family member through another person , and ask them to pay attention to their security .",relevant department tell wang peirong and her family to be careful of safety .,0.7419354838709677,14,27-13 8-3 9-4 10-5 11-6 12-7 2-1 1-0 23-10 26-12 ,{},{},{},{},{},{},{}
PD20031123.001-6-2,PD20031123.001,6,real,"Second , `` quota '' limits the nice growth trend in Sino-America trade relation .","Second , `` quotas '' set a cap on the trend of development toward wholesome economic and trade relations between China and the United States .","second , `` quota '' limit the nice growth trend in sino-america trade relation .","second , `` quota '' set a cap on the trend of development toward wholesome economic and trade relation between china and the united state .",0.6551724137931034,11,14-25 0-0 1-1 2-2 3-3 4-4 12-17 13-18 9-10 5-7 8-12 ,{},{},{},{},{},{},{}
ZBN19981130_0038-6-32,ZBN19981130_0038,6,real,Rumors have it that the Secretary General of the Liberal Party will replace Miyazawa .,"It 's known to the external world that after Kiichi Migazawa resigned , General Secretary of the Social Democratic Party Masajuro Shiokawa would replace him .",rumor have it that the secretary general of the liberal party will replace miyazawa .,"it 's know to the external world that after kiichi migazawa resign , general secretary of the social democratic party masajuro shiokawa would replace him .",0.7,11,14-25 7-15 8-16 5-14 6-13 10-19 12-23 3-7 ,{},{},{},{},{},{},{}
cmn-WL-8-89585-7834330-19-4,cmn-WL-8-89585-7834330,19,real,"The circles that come into view besides creating an effect of radioactive dizziness on me , they have no other function at all .",The eye-full of circles makes you nothing else but dizzy .,"the circle that come into view besides create an effect of radioactive dizziness on me , they have no other function at all .",the eye-full of circle make you nothing else but dizzy .,0.8709677419354839,13,23-10 1-3 12-9 7-4 ,{},{},{},{},{},{},{}
cmn-WL-8-89580-7853627-18-4,cmn-WL-8-89580-7853627,18,real,The further competition of such final four should be very interesting .,"With four top stars of this stature racing further upward to the summit , the show should be tremendously worth watching .",the further competition of such final four should be very interesting .,"with four top star of this stature race far upward to the summit , the show should be tremendously worth watching .",0.7777777777777778,10,11-21 7-16 8-17 6-1 2-7 4-5 3-4 ,{},{},{},{},{},{},{}
ZBN19981216_0054-14-3,ZBN19981216_0054,14,real,"In April , one escapee said there were still 50-60 South Korean soldiers being jailed in North Korea .",This April a prisoner of war who fled and returned home said that he knew fifty to sixty soldiers from South Korea are currently imprisoned in North Korea .,"in april , one escapee say there be still 50-60 south korean soldier be jail in north korea .",this april a prisoner of war who flee and return home say that he know fifty to sixty soldier from south korea be currently imprison in north korea .,0.75,10,18-28 15-25 16-26 17-27 5-11 1-1 14-24 11-21 10-20 12-18 ,{},{},{},{},{},{},{}
urd-WL-80-174265-7496743-35-1,urd-WL-80-174265-7496743,35,real,One direct link and the other embedded player link .,"The first one lets you provide the link to connect , and the second one lets you embed the video .",one direct link and the other embed player link .,"the first one let you provide the link to connect , and the second one let you embed the video .",0.6666666666666667,11,9-20 3-11 4-12 8-7 0-2 6-17 2-9 ,{},{},{},{},{},{},{}
urd-WL-72-174253-7562183-18-5,urd-WL-72-174253-7562183,18,real,"And here , we fools consider them our Muslim rulers when we see this .","On the other hand , we , the foolish , never grow tired of saying they are Muslim rulers because they have themselves shown while they are praying .","and here , we fool consider them our muslim ruler when we see this .","on the other hand , we , the foolish , never grow tire of say they be muslim ruler because they have themselves show while they be pray .",0.84375,14,14-28 2-4 3-5 8-17 9-18 4-8 6-15 ,{},{},{},{},{},{},{}
urd-WL-76-174258-7457031-7-1,urd-WL-76-174258-7457031,7,real,Leave the accounts of losses and gains and only .,"Leave all these things , and demand benefits and compensation of losses for the living . Ask for benefits .",leave the account of loss and gain and only .,"leave all these thing , and demand benefit and compensation of loss for the living . ask for benefit .",0.6842105263157895,10,9-19 3-10 4-11 0-0 6-7 5-5 7-8 ,{},{},{},{},{},{},{}
XIN20020418.0095-7-2,XIN20020418.0095,7,real,"In his State of the Union address , Putin also talked about the national development plan for this fiscal year and the domestic and foreign policies .",Putin also expounded on the national development plan and domestic and foreign policies this year .,"in his state of the union address , putin also talk about the national development plan for this fiscal year and the domestic and foreign policy .",putin also expound on the national development plan and domestic and foreign policy this year .,0.5,11,26-15 12-4 13-5 14-6 15-7 22-9 23-10 24-11 25-12 8-0 9-1 19-14 17-13 20-8 ,{},{},{},{},{},{},{}
chtb_076-6-11,chtb_076,6,real,The investment from these first ten countries and regions in China accounts for as much as 91 % of the foreign capital actually utilized in the country .,These top ten covers over 91 % of all the practically utilized foreign investment in China .,the investment from these first ten country and region in china account for as much a 91 % of the foreign capital actually utilize in the country .,these top ten cover over 91 % of all the practically utilized foreign investment in china .,0.6333333333333333,11,27-16 16-5 17-6 18-7 9-14 10-15 21-13 20-12 23-11 5-2 4-1 3-0 ,{},{},{},{},{},{},{}
chtb_150-4-40,chtb_150,4,real,Guangxi imported large amount of foreign funds for resolving capital insufficiency and deepening open up .,"In order to solve the problem of financial insufficiency , and to open wider to the outside world , Guangxi has made great effort to introduce foreign funds .",guangxi import large amount of foreign fund for resolve capital insufficiency and deepen open up .,"in order to solve the problem of financial insufficiency , and to open wider to the outside world , guangxi have make great effort to introduce foreign fund .",0.75,13,15-28 5-26 6-27 0-19 10-8 2-22 9-7 13-12 8-3 ,{},{},{},{},{},{},{}
ZBN19981111_0041-9-18,ZBN19981111_0041,9,real,This is because U.S. is likely to export less to Asia and hence causes an impact to investment and production volume in the manufacturing sector .,Reduced US exports to Asia affected investments and output of manufacturing industries .,this be because u.s. be likely to export less to asia and hence cause an impact to investment and production volume in the manufacturing sector .,reduce u export to asia affected investment and output of manufacturing industry .,0.75,13,25-12 9-3 10-4 17-6 18-7 19-8 7-2 23-10 15-5 24-11 3-1 ,{},{},{},{},{},{},{}
ZBN19981123_0102-10-35,ZBN19981123_0102,10,real,The main reason Cambodia 's accession to ASEAN turned out to be a bubble at that time was that Hun Sen used force to overthrow Prince Ranarith .,The reason that Cambodia failed that time was that Hun Sen overturned Samdech Ranariddh by force .,the main reason cambodia 's accession to asean turn out to be a bubble at that time be that hun sen use force to overthrow prince ranarith .,the reason that cambodia fail that time be that hun sen overturn samdech ranariddh by force .,0.6551724137931034,11,27-16 15-5 16-6 17-7 18-8 19-9 20-10 24-11 26-13 2-1 3-3 22-15 ,{},{},{},{},{},{},{}
ZBN19981210_0108-4-39,ZBN19981210_0108,4,real,He said that this kind of economic reform is vitally impartant to the economic recovery and the goal of a sustainable economic growth rate .,He said that economic reform was decisive to economic recovery and development .,he say that this kind of economic reform be vitally impartant to the economic recovery and the goal of a sustainable economic growth rate .,he say that economic reform be decisive to economic recovery and development .,0.5652173913043479,12,24-12 0-0 1-1 2-2 6-3 7-4 8-5 13-8 14-9 15-10 22-11 11-7 ,{},{},{},{},{},{},{}
artb_557-2-32,artb_557,2,real,London October 9/XinhuaCouncil of British Muslims denounced today US-led air strikes against Afghanistan .,"London , October 9th /Chinkhwa/ The Muslim Council of Britain announced today their opposition to the air strikes led by the United States against Afghanistan .",london october 9/xinhuacouncil of british muslim denounce today us-led air strike against afghanistan .,"london , october 9th /chinkhwa/ the muslim council of britain announce today their opposition to the air strike lead by the united state against afghanistan .",0.6428571428571428,12,13-27 11-25 12-26 9-18 10-19 4-11 0-0 1-2 5-8 7-13 3-10 ,{},{},{},{},{},{},{}
XIN20040126.0114-5-0,XIN20040126.0114,5,real,"For the first time , the number of active privately-owned enterprises exceeded the combined number of state-owned enterprises and their holding enterprises .",Private enterprises outnumbered state-owned or controlled enterprises for the first time .,"for the first time , the number of active privately-owned enterprise exceed the combined number of state-owned enterprise and their holding enterprise .",private enterprise outnumber state-owned or controlled enterprise for the first time .,0.6666666666666667,11,22-11 0-7 1-8 2-9 3-10 17-6 16-3 10-1 9-0 ,{},{},{},{},{},{},{}
